[01:26:50.647] [INFO] ============================================================
[01:26:50.647] [INFO] 🎓 Dil Evi — English Lesson (DEBUG MODE)
[01:26:50.648] [INFO] ============================================================
[01:26:50.648] [INFO] Log file: debug_20260419_012650.log
[01:26:50.648] [INFO] Teacher: Amelia
[01:26:50.650] [INFO] Level: A2
[01:26:59.300] [DEBUG] VAD: is_speech=False, energy=0.0214, is_playing=False
[01:26:59.331] [DEBUG] VAD: is_speech=False, energy=0.0215, is_playing=False
[01:26:59.361] [DEBUG] VAD: is_speech=False, energy=0.0216, is_playing=False
[01:26:59.392] [DEBUG] VAD: is_speech=False, energy=0.0225, is_playing=False
[01:26:59.421] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:26:59.452] [DEBUG] VAD: is_speech=False, energy=0.0185, is_playing=False
[01:26:59.483] [DEBUG] VAD: is_speech=False, energy=0.0183, is_playing=False
[01:26:59.514] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:26:59.543] [DEBUG] VAD: is_speech=False, energy=0.0182, is_playing=False
[01:26:59.575] [DEBUG] VAD: is_speech=False, energy=0.0172, is_playing=False
[01:26:59.606] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:26:59.636] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:26:59.666] [DEBUG] VAD: is_speech=False, energy=0.0174, is_playing=False
[01:26:59.696] [DEBUG] VAD: is_speech=False, energy=0.0198, is_playing=False
[01:26:59.726] [DEBUG] VAD: is_speech=False, energy=0.0173, is_playing=False
[01:26:59.748] [DEBUG] VAD: is_speech=False, energy=0.0175, is_playing=False
[01:26:59.778] [DEBUG] VAD: is_speech=False, energy=0.0172, is_playing=False
[01:26:59.808] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:26:59.838] [DEBUG] VAD: is_speech=False, energy=0.0181, is_playing=False
[01:26:59.868] [DEBUG] VAD: is_speech=False, energy=0.0181, is_playing=False
[01:26:59.900] [DEBUG] VAD: is_speech=False, energy=0.0189, is_playing=False
[01:26:59.929] [DEBUG] VAD: is_speech=False, energy=0.0218, is_playing=False
[01:26:59.960] [DEBUG] VAD: is_speech=True, energy=0.0679, is_playing=False
[01:26:59.962] [INFO] 🔴 Recording started
[01:26:59.992] [DEBUG] Recording: energy=0.1468, frames=1, silent=0
[01:26:59.992] [DEBUG] VAD: is_speech=True, energy=0.1468, is_playing=False
[01:27:00.021] [DEBUG] Recording: energy=0.1912, frames=2, silent=0
[01:27:00.022] [DEBUG] VAD: is_speech=True, energy=0.1912, is_playing=False
[01:27:00.052] [DEBUG] Recording: energy=0.3974, frames=3, silent=0
[01:27:00.052] [DEBUG] VAD: is_speech=True, energy=0.3974, is_playing=False
[01:27:00.083] [DEBUG] Recording: energy=0.4088, frames=4, silent=0
[01:27:00.083] [DEBUG] VAD: is_speech=True, energy=0.4088, is_playing=False
[01:27:00.113] [DEBUG] Recording: energy=0.3102, frames=5, silent=0
[01:27:00.114] [DEBUG] VAD: is_speech=True, energy=0.3102, is_playing=False
[01:27:00.143] [DEBUG] Recording: energy=0.3592, frames=6, silent=0
[01:27:00.144] [DEBUG] VAD: is_speech=True, energy=0.3592, is_playing=False
[01:27:00.174] [DEBUG] Recording: energy=0.4075, frames=7, silent=0
[01:27:00.175] [DEBUG] VAD: is_speech=True, energy=0.4075, is_playing=False
[01:27:00.205] [DEBUG] Recording: energy=0.3294, frames=8, silent=0
[01:27:00.205] [DEBUG] VAD: is_speech=True, energy=0.3294, is_playing=False
[01:27:00.235] [DEBUG] Recording: energy=0.1900, frames=9, silent=0
[01:27:00.235] [DEBUG] VAD: is_speech=True, energy=0.1900, is_playing=False
[01:27:00.266] [DEBUG] Recording: energy=0.2336, frames=10, silent=0
[01:27:00.266] [DEBUG] VAD: is_speech=True, energy=0.2336, is_playing=False
[01:27:00.296] [DEBUG] Recording: energy=0.3096, frames=11, silent=0
[01:27:00.296] [DEBUG] VAD: is_speech=True, energy=0.3096, is_playing=False
[01:27:00.327] [DEBUG] Recording: energy=0.3518, frames=12, silent=0
[01:27:00.327] [DEBUG] VAD: is_speech=True, energy=0.3518, is_playing=False
[01:27:00.357] [DEBUG] Recording: energy=0.2838, frames=13, silent=0
[01:27:00.358] [DEBUG] VAD: is_speech=True, energy=0.2838, is_playing=False
[01:27:00.377] [DEBUG] Recording: energy=0.0668, frames=14, silent=0
[01:27:00.377] [DEBUG] VAD: is_speech=True, energy=0.0668, is_playing=False
[01:27:00.408] [DEBUG] Recording: energy=0.0352, frames=15, silent=0
[01:27:00.408] [DEBUG] VAD: is_speech=True, energy=0.0352, is_playing=False
[01:27:00.438] [DEBUG] Recording: energy=0.0350, frames=16, silent=0
[01:27:00.438] [DEBUG] VAD: is_speech=True, energy=0.0350, is_playing=False
[01:27:00.469] [DEBUG] Recording: energy=0.0237, frames=17, silent=0
[01:27:00.469] [DEBUG] VAD: is_speech=True, energy=0.0237, is_playing=False
[01:27:00.499] [DEBUG] Recording: energy=0.0204, frames=18, silent=0
[01:27:00.499] [DEBUG] VAD: is_speech=True, energy=0.0204, is_playing=False
[01:27:00.529] [DEBUG] Recording: energy=0.0224, frames=19, silent=0
[01:27:00.529] [DEBUG] VAD: is_speech=False, energy=0.0224, is_playing=False
[01:27:00.560] [DEBUG] Recording: energy=0.0196, frames=20, silent=1
[01:27:00.561] [DEBUG] VAD: is_speech=False, energy=0.0196, is_playing=False
[01:27:00.591] [DEBUG] Recording: energy=0.0165, frames=21, silent=2
[01:27:00.591] [DEBUG] VAD: is_speech=False, energy=0.0165, is_playing=False
[01:27:00.620] [DEBUG] Recording: energy=0.0171, frames=22, silent=3
[01:27:00.622] [DEBUG] VAD: is_speech=False, energy=0.0171, is_playing=False
[01:27:00.651] [DEBUG] Recording: energy=0.0197, frames=23, silent=4
[01:27:00.651] [DEBUG] VAD: is_speech=False, energy=0.0197, is_playing=False
[01:27:00.682] [DEBUG] Recording: energy=0.0207, frames=24, silent=5
[01:27:00.682] [DEBUG] VAD: is_speech=False, energy=0.0207, is_playing=False
[01:27:00.712] [DEBUG] Recording: energy=0.0217, frames=25, silent=6
[01:27:00.712] [DEBUG] VAD: is_speech=False, energy=0.0217, is_playing=False
[01:27:00.743] [DEBUG] Recording: energy=0.0207, frames=26, silent=7
[01:27:00.743] [DEBUG] VAD: is_speech=False, energy=0.0207, is_playing=False
[01:27:00.774] [DEBUG] Recording: energy=0.0192, frames=27, silent=8
[01:27:00.774] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:00.803] [DEBUG] Recording: energy=0.0180, frames=28, silent=9
[01:27:00.805] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:00.834] [DEBUG] Recording: energy=0.0211, frames=29, silent=10
[01:27:00.834] [DEBUG] VAD: is_speech=False, energy=0.0211, is_playing=False
[01:27:00.865] [DEBUG] Recording: energy=0.0205, frames=30, silent=11
[01:27:00.866] [DEBUG] VAD: is_speech=False, energy=0.0205, is_playing=False
[01:27:00.895] [DEBUG] Recording: energy=0.0211, frames=31, silent=12
[01:27:00.896] [DEBUG] VAD: is_speech=False, energy=0.0211, is_playing=False
[01:27:00.926] [DEBUG] Recording: energy=0.0207, frames=32, silent=13
[01:27:00.926] [DEBUG] VAD: is_speech=False, energy=0.0207, is_playing=False
[01:27:00.956] [DEBUG] Recording: energy=0.0206, frames=33, silent=14
[01:27:00.956] [DEBUG] VAD: is_speech=False, energy=0.0206, is_playing=False
[01:27:00.986] [DEBUG] Recording: energy=0.0184, frames=34, silent=15
[01:27:00.986] [DEBUG] VAD: is_speech=False, energy=0.0184, is_playing=False
[01:27:01.017] [DEBUG] Recording: energy=0.0201, frames=35, silent=16
[01:27:01.018] [DEBUG] VAD: is_speech=False, energy=0.0201, is_playing=False
[01:27:01.038] [DEBUG] Recording: energy=0.0208, frames=36, silent=17
[01:27:01.038] [DEBUG] VAD: is_speech=False, energy=0.0208, is_playing=False
[01:27:01.067] [DEBUG] Recording: energy=0.0186, frames=37, silent=18
[01:27:01.069] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:01.098] [DEBUG] Recording: energy=0.0174, frames=38, silent=19
[01:27:01.100] [DEBUG] VAD: is_speech=False, energy=0.0174, is_playing=False
[01:27:01.129] [DEBUG] Recording: energy=0.0205, frames=39, silent=20
[01:27:01.129] [DEBUG] VAD: is_speech=False, energy=0.0205, is_playing=False
[01:27:01.129] [DEBUG] Silence detected. Total frames: 39, duration: 1.17s
[01:27:01.130] [DEBUG] Got audio from queue (size: 18720)

[01:27:01.130] [DEBUG] Audio energy: 0.038523
[01:27:01.130] [INFO] Sending to Whisper API...
[01:27:01.133] [DEBUG] Temp file created: C:\Users\Xpan\AppData\Local\Temp\tmpzqmsacqg.wav
[01:27:01.160] [DEBUG] VAD: is_speech=False, energy=0.0169, is_playing=False
[01:27:01.190] [DEBUG] VAD: is_speech=False, energy=0.0194, is_playing=False
[01:27:01.220] [DEBUG] VAD: is_speech=False, energy=0.0242, is_playing=False
[01:27:01.250] [DEBUG] VAD: is_speech=True, energy=0.2030, is_playing=False
[01:27:01.256] [INFO] 🔴 Recording started
[01:27:01.281] [DEBUG] Recording: energy=0.1910, frames=1, silent=0
[01:27:01.281] [DEBUG] VAD: is_speech=True, energy=0.1910, is_playing=False
[01:27:01.311] [DEBUG] Recording: energy=0.2187, frames=2, silent=0
[01:27:01.313] [DEBUG] VAD: is_speech=True, energy=0.2187, is_playing=False
[01:27:01.342] [DEBUG] Recording: energy=0.0753, frames=3, silent=0
[01:27:01.342] [DEBUG] VAD: is_speech=True, energy=0.0753, is_playing=False
[01:27:01.373] [DEBUG] Recording: energy=0.2071, frames=4, silent=0
[01:27:01.373] [DEBUG] VAD: is_speech=True, energy=0.2071, is_playing=False
[01:27:01.403] [DEBUG] Recording: energy=0.2074, frames=5, silent=0
[01:27:01.403] [DEBUG] VAD: is_speech=True, energy=0.2074, is_playing=False
[01:27:01.434] [DEBUG] Recording: energy=0.1924, frames=6, silent=0
[01:27:01.434] [DEBUG] VAD: is_speech=True, energy=0.1924, is_playing=False
[01:27:01.464] [DEBUG] Recording: energy=0.1787, frames=7, silent=0
[01:27:01.464] [DEBUG] VAD: is_speech=True, energy=0.1787, is_playing=False
[01:27:01.495] [DEBUG] Recording: energy=0.1721, frames=8, silent=0
[01:27:01.495] [DEBUG] VAD: is_speech=True, energy=0.1721, is_playing=False
[01:27:01.525] [DEBUG] Recording: energy=0.1310, frames=9, silent=0
[01:27:01.525] [DEBUG] VAD: is_speech=True, energy=0.1310, is_playing=False
[01:27:01.556] [DEBUG] Recording: energy=0.0433, frames=10, silent=0
[01:27:01.557] [DEBUG] VAD: is_speech=True, energy=0.0433, is_playing=False
[01:27:01.587] [DEBUG] Recording: energy=0.0244, frames=11, silent=0
[01:27:01.587] [DEBUG] VAD: is_speech=True, energy=0.0244, is_playing=False
[01:27:01.616] [DEBUG] Recording: energy=0.0222, frames=12, silent=0
[01:27:01.616] [DEBUG] VAD: is_speech=True, energy=0.0222, is_playing=False
[01:27:01.647] [DEBUG] Recording: energy=0.0193, frames=13, silent=0
[01:27:01.647] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:01.668] [DEBUG] Recording: energy=0.0186, frames=14, silent=1
[01:27:01.668] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:01.698] [DEBUG] Recording: energy=0.0172, frames=15, silent=2
[01:27:01.698] [DEBUG] VAD: is_speech=False, energy=0.0172, is_playing=False
[01:27:01.728] [DEBUG] Recording: energy=0.0186, frames=16, silent=3
[01:27:01.728] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:01.759] [DEBUG] Recording: energy=0.0177, frames=17, silent=4
[01:27:01.759] [DEBUG] VAD: is_speech=False, energy=0.0177, is_playing=False
[01:27:01.789] [DEBUG] Recording: energy=0.0198, frames=18, silent=5
[01:27:01.789] [DEBUG] VAD: is_speech=False, energy=0.0198, is_playing=False
[01:27:01.820] [DEBUG] Recording: energy=0.0186, frames=19, silent=6
[01:27:01.820] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:01.850] [DEBUG] Recording: energy=0.0192, frames=20, silent=7
[01:27:01.850] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:01.880] [DEBUG] Recording: energy=0.0194, frames=21, silent=8
[01:27:01.881] [DEBUG] VAD: is_speech=False, energy=0.0194, is_playing=False
[01:27:01.911] [DEBUG] Recording: energy=0.0203, frames=22, silent=9
[01:27:01.912] [DEBUG] VAD: is_speech=False, energy=0.0203, is_playing=False
[01:27:01.941] [DEBUG] Recording: energy=0.0197, frames=23, silent=10
[01:27:01.942] [DEBUG] VAD: is_speech=False, energy=0.0197, is_playing=False
[01:27:01.971] [DEBUG] Recording: energy=0.0193, frames=24, silent=11
[01:27:01.973] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:02.003] [DEBUG] Recording: energy=0.0208, frames=25, silent=12
[01:27:02.004] [DEBUG] VAD: is_speech=False, energy=0.0208, is_playing=False
[01:27:02.033] [DEBUG] Recording: energy=0.0192, frames=26, silent=13
[01:27:02.033] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:02.063] [DEBUG] Recording: energy=0.0190, frames=27, silent=14
[01:27:02.064] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:02.093] [DEBUG] Recording: energy=0.0180, frames=28, silent=15
[01:27:02.095] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:02.125] [DEBUG] Recording: energy=0.0165, frames=29, silent=16
[01:27:02.126] [DEBUG] VAD: is_speech=False, energy=0.0165, is_playing=False
[01:27:02.155] [DEBUG] Recording: energy=0.0187, frames=30, silent=17
[01:27:02.155] [DEBUG] VAD: is_speech=False, energy=0.0187, is_playing=False
[01:27:02.186] [DEBUG] Recording: energy=0.0210, frames=31, silent=18
[01:27:02.186] [DEBUG] VAD: is_speech=False, energy=0.0210, is_playing=False
[01:27:02.214] [INFO] Whisper result: 'Merhaba.'
[01:27:02.214] [WARN] ⚠️  Text too short (1 words): 'Merhaba.'
[01:27:02.216] [DEBUG] Recording: energy=0.0195, frames=32, silent=19
[01:27:02.216] [DEBUG] VAD: is_speech=False, energy=0.0195, is_playing=False
[01:27:02.246] [DEBUG] Recording: energy=0.0180, frames=33, silent=20
[01:27:02.248] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:02.249] [DEBUG] Silence detected. Total frames: 33, duration: 0.99s
[01:27:02.249] [INFO] ⚫ Audio sent to queue (size: 15840)
[01:27:02.249] [DEBUG] Got audio from queue (size: 15840)
[01:27:02.251] [DEBUG] Audio energy: 0.022406
[01:27:02.251] [INFO] Sending to Whisper API...
[01:27:02.253] [DEBUG] Temp file created: C:\Users\Xpan\AppData\Local\Temp\tmpgn2uozoo.wav
[01:27:02.276] [DEBUG] VAD: is_speech=False, energy=0.0174, is_playing=False
[01:27:02.296] [DEBUG] VAD: is_speech=False, energy=0.0195, is_playing=False
[01:27:02.327] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:02.358] [DEBUG] VAD: is_speech=False, energy=0.0181, is_playing=False
[01:27:02.388] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:02.418] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:02.450] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:02.480] [DEBUG] VAD: is_speech=False, energy=0.0182, is_playing=False
[01:27:02.510] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:02.541] [DEBUG] VAD: is_speech=False, energy=0.0181, is_playing=False
[01:27:02.572] [DEBUG] VAD: is_speech=False, energy=0.0196, is_playing=False
[01:27:02.602] [DEBUG] VAD: is_speech=False, energy=0.0198, is_playing=False
[01:27:02.633] [DEBUG] VAD: is_speech=False, energy=0.0187, is_playing=False
[01:27:02.662] [DEBUG] VAD: is_speech=False, energy=0.0199, is_playing=False
[01:27:02.693] [DEBUG] VAD: is_speech=False, energy=0.0181, is_playing=False
[01:27:02.724] [DEBUG] VAD: is_speech=False, energy=0.0181, is_playing=False
[01:27:02.754] [DEBUG] VAD: is_speech=False, energy=0.0184, is_playing=False
[01:27:02.785] [DEBUG] VAD: is_speech=False, energy=0.0178, is_playing=False
[01:27:02.814] [DEBUG] VAD: is_speech=False, energy=0.0177, is_playing=False
[01:27:02.827] [INFO] Whisper result: 'Hello.'
[01:27:02.827] [WARN] ⚠️  Text too short (1 words): 'Hello.'
[01:27:02.845] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:02.876] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:02.906] [DEBUG] VAD: is_speech=False, energy=0.0176, is_playing=False
[01:27:02.936] [DEBUG] VAD: is_speech=False, energy=0.0179, is_playing=False
[01:27:02.958] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:02.988] [DEBUG] VAD: is_speech=False, energy=0.0203, is_playing=False
[01:27:03.019] [DEBUG] VAD: is_speech=False, energy=0.0211, is_playing=False
[01:27:03.048] [DEBUG] VAD: is_speech=False, energy=0.0206, is_playing=False
[01:27:03.080] [DEBUG] VAD: is_speech=True, energy=0.0388, is_playing=False
[01:27:03.080] [INFO] 🔴 Recording started
[01:27:03.110] [DEBUG] Recording: energy=0.0164, frames=1, silent=0
[01:27:03.110] [DEBUG] VAD: is_speech=True, energy=0.0164, is_playing=False
[01:27:03.141] [DEBUG] Recording: energy=0.0184, frames=2, silent=0
[01:27:03.141] [DEBUG] VAD: is_speech=True, energy=0.0184, is_playing=False
[01:27:03.171] [DEBUG] Recording: energy=0.0182, frames=3, silent=0
[01:27:03.171] [DEBUG] VAD: is_speech=False, energy=0.0182, is_playing=False
[01:27:03.201] [DEBUG] Recording: energy=0.0214, frames=4, silent=1
[01:27:03.201] [DEBUG] VAD: is_speech=False, energy=0.0214, is_playing=False
[01:27:03.232] [DEBUG] Recording: energy=0.0206, frames=5, silent=2
[01:27:03.232] [DEBUG] VAD: is_speech=False, energy=0.0206, is_playing=False
[01:27:03.262] [DEBUG] Recording: energy=0.0191, frames=6, silent=3
[01:27:03.263] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:03.293] [DEBUG] Recording: energy=0.0185, frames=7, silent=4
[01:27:03.293] [DEBUG] VAD: is_speech=False, energy=0.0185, is_playing=False
[01:27:03.324] [DEBUG] Recording: energy=0.0191, frames=8, silent=5
[01:27:03.324] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:03.354] [DEBUG] Recording: energy=0.0188, frames=9, silent=6
[01:27:03.354] [DEBUG] VAD: is_speech=False, energy=0.0188, is_playing=False
[01:27:03.384] [DEBUG] Recording: energy=0.0176, frames=10, silent=7
[01:27:03.384] [DEBUG] VAD: is_speech=False, energy=0.0176, is_playing=False
[01:27:03.414] [DEBUG] Recording: energy=0.0187, frames=11, silent=8
[01:27:03.414] [DEBUG] VAD: is_speech=False, energy=0.0187, is_playing=False
[01:27:03.445] [DEBUG] Recording: energy=0.0197, frames=12, silent=9
[01:27:03.445] [DEBUG] VAD: is_speech=False, energy=0.0197, is_playing=False
[01:27:03.475] [DEBUG] Recording: energy=0.0220, frames=13, silent=10
[01:27:03.476] [DEBUG] VAD: is_speech=False, energy=0.0220, is_playing=False
[01:27:03.506] [DEBUG] Recording: energy=0.0211, frames=14, silent=11
[01:27:03.506] [DEBUG] VAD: is_speech=False, energy=0.0211, is_playing=False
[01:27:03.536] [DEBUG] Recording: energy=0.0201, frames=15, silent=12
[01:27:03.538] [DEBUG] VAD: is_speech=False, energy=0.0201, is_playing=False
[01:27:03.566] [DEBUG] Recording: energy=0.0186, frames=16, silent=13
[01:27:03.568] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:03.588] [DEBUG] Recording: energy=0.0197, frames=17, silent=14
[01:27:03.589] [DEBUG] VAD: is_speech=False, energy=0.0197, is_playing=False
[01:27:03.618] [DEBUG] Recording: energy=0.0209, frames=18, silent=15
[01:27:03.618] [DEBUG] VAD: is_speech=False, energy=0.0209, is_playing=False
[01:27:03.649] [DEBUG] Recording: energy=0.0205, frames=19, silent=16
[01:27:03.649] [DEBUG] VAD: is_speech=False, energy=0.0205, is_playing=False
[01:27:03.678] [DEBUG] Recording: energy=0.0192, frames=20, silent=17
[01:27:03.679] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:03.708] [DEBUG] Recording: energy=0.0197, frames=21, silent=18
[01:27:03.710] [DEBUG] VAD: is_speech=False, energy=0.0197, is_playing=False
[01:27:03.740] [DEBUG] Recording: energy=0.0183, frames=22, silent=19
[01:27:03.740] [DEBUG] VAD: is_speech=False, energy=0.0183, is_playing=False
[01:27:03.771] [DEBUG] Recording: energy=0.0193, frames=23, silent=20
[01:27:03.771] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:03.771] [DEBUG] Silence detected. Total frames: 23, duration: 0.69s
[01:27:03.771] [WARN] ⚠️  Audio too short (0.69s), rejected
[01:27:03.800] [DEBUG] VAD: is_speech=False, energy=0.0189, is_playing=False
[01:27:03.831] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:03.862] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:03.891] [DEBUG] VAD: is_speech=False, energy=0.0203, is_playing=False
[01:27:03.922] [DEBUG] VAD: is_speech=False, energy=0.0163, is_playing=False
[01:27:03.953] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:03.983] [DEBUG] VAD: is_speech=False, energy=0.0187, is_playing=False
[01:27:04.013] [DEBUG] VAD: is_speech=False, energy=0.0171, is_playing=False
[01:27:04.045] [DEBUG] VAD: is_speech=False, energy=0.0177, is_playing=False
[01:27:04.074] [DEBUG] VAD: is_speech=False, energy=0.0177, is_playing=False
[01:27:04.105] [DEBUG] VAD: is_speech=False, energy=0.0184, is_playing=False
[01:27:04.135] [DEBUG] VAD: is_speech=False, energy=0.0201, is_playing=False
[01:27:04.167] [DEBUG] VAD: is_speech=False, energy=0.0199, is_playing=False
[01:27:04.197] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:04.217] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:04.247] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:04.278] [DEBUG] VAD: is_speech=False, energy=0.0198, is_playing=False
[01:27:04.308] [DEBUG] VAD: is_speech=False, energy=0.0202, is_playing=False
[01:27:04.339] [DEBUG] VAD: is_speech=False, energy=0.0194, is_playing=False
[01:27:04.369] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:04.400] [DEBUG] VAD: is_speech=False, energy=0.0201, is_playing=False
[01:27:04.430] [DEBUG] VAD: is_speech=False, energy=0.0199, is_playing=False
[01:27:04.461] [DEBUG] VAD: is_speech=False, energy=0.0204, is_playing=False
[01:27:04.491] [DEBUG] VAD: is_speech=False, energy=0.0198, is_playing=False
[01:27:04.522] [DEBUG] VAD: is_speech=False, energy=0.0194, is_playing=False
[01:27:04.553] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:04.583] [DEBUG] VAD: is_speech=False, energy=0.0184, is_playing=False
[01:27:04.613] [DEBUG] VAD: is_speech=False, energy=0.0172, is_playing=False
[01:27:04.644] [DEBUG] VAD: is_speech=False, energy=0.0178, is_playing=False
[01:27:04.675] [DEBUG] VAD: is_speech=False, energy=0.0205, is_playing=False
[01:27:04.704] [DEBUG] VAD: is_speech=False, energy=0.0174, is_playing=False
[01:27:04.735] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:04.766] [DEBUG] VAD: is_speech=False, energy=0.0171, is_playing=False
[01:27:04.797] [DEBUG] VAD: is_speech=False, energy=0.0179, is_playing=False
[01:27:04.826] [DEBUG] VAD: is_speech=False, energy=0.0177, is_playing=False
[01:27:04.857] [DEBUG] VAD: is_speech=False, energy=0.0185, is_playing=False
[01:27:04.878] [DEBUG] VAD: is_speech=False, energy=0.0178, is_playing=False
[01:27:04.908] [DEBUG] VAD: is_speech=False, energy=0.0182, is_playing=False
[01:27:04.939] [DEBUG] VAD: is_speech=False, energy=0.0199, is_playing=False
[01:27:04.968] [DEBUG] VAD: is_speech=False, energy=0.0189, is_playing=False
[01:27:05.000] [DEBUG] VAD: is_speech=False, energy=0.0188, is_playing=False
[01:27:05.030] [DEBUG] VAD: is_speech=False, energy=0.0197, is_playing=False
[01:27:05.061] [DEBUG] VAD: is_speech=False, energy=0.0199, is_playing=False
[01:27:05.090] [DEBUG] VAD: is_speech=False, energy=0.0211, is_playing=False
[01:27:05.121] [DEBUG] VAD: is_speech=False, energy=0.0226, is_playing=False
[01:27:05.152] [DEBUG] VAD: is_speech=False, energy=0.0216, is_playing=False
[01:27:05.182] [DEBUG] VAD: is_speech=False, energy=0.0230, is_playing=False
[01:27:05.213] [DEBUG] VAD: is_speech=False, energy=0.0238, is_playing=False
[01:27:05.243] [DEBUG] VAD: is_speech=False, energy=0.0204, is_playing=False
[01:27:05.274] [DEBUG] VAD: is_speech=False, energy=0.0217, is_playing=False
[01:27:05.303] [DEBUG] VAD: is_speech=False, energy=0.0207, is_playing=False
[01:27:05.335] [DEBUG] VAD: is_speech=False, energy=0.0206, is_playing=False
[01:27:05.364] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:05.396] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:05.425] [DEBUG] VAD: is_speech=False, energy=0.0185, is_playing=False
[01:27:05.457] [DEBUG] VAD: is_speech=False, energy=0.0186, is_playing=False
[01:27:05.487] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:05.507] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:05.538] [DEBUG] VAD: is_speech=False, energy=0.0193, is_playing=False
[01:27:05.568] [DEBUG] VAD: is_speech=False, energy=0.0205, is_playing=False
[01:27:05.598] [DEBUG] VAD: is_speech=False, energy=0.0201, is_playing=False
[01:27:05.628] [DEBUG] VAD: is_speech=False, energy=0.0198, is_playing=False
[01:27:05.660] [DEBUG] VAD: is_speech=False, energy=0.0194, is_playing=False
[01:27:05.690] [DEBUG] VAD: is_speech=False, energy=0.0200, is_playing=False
[01:27:05.720] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:05.751] [DEBUG] VAD: is_speech=False, energy=0.0209, is_playing=False
[01:27:05.782] [DEBUG] VAD: is_speech=False, energy=0.0204, is_playing=False
[01:27:05.811] [DEBUG] VAD: is_speech=False, energy=0.0214, is_playing=False
[01:27:05.843] [DEBUG] VAD: is_speech=False, energy=0.0188, is_playing=False
[01:27:05.872] [DEBUG] VAD: is_speech=False, energy=0.0191, is_playing=False
[01:27:05.904] [DEBUG] VAD: is_speech=False, energy=0.0188, is_playing=False
[01:27:05.933] [DEBUG] VAD: is_speech=False, energy=0.0166, is_playing=False
[01:27:05.965] [DEBUG] VAD: is_speech=False, energy=0.0183, is_playing=False
[01:27:05.995] [DEBUG] VAD: is_speech=False, energy=0.0190, is_playing=False
[01:27:06.025] [DEBUG] VAD: is_speech=False, energy=0.0180, is_playing=False
[01:27:06.055] [DEBUG] VAD: is_speech=False, energy=0.0192, is_playing=False
[01:27:06.086] [DEBUG] VAD: is_speech=False, energy=0.0182, is_playing=False
